,institution,major,degree,season,decisionfin,method,decdate,decdate_ts,gpa,grev,greq,greaw,status,date_add,date_add_ts,comment
1555,Penn State,Aerospace Eng,PhD,Fall 2014,Accepted,,13-02-2014,1392220800,,150.0,165.0,3.5,International,13-02-2014,1392220800,(same person from last submission about Penn State Aerospace. Now officially accepted)
1556,University Of Minnesota,Aerospace Engineering,PhD,Fall 2014,Accepted,,01-02-2014,1391184000,3.79,161.0,164.0,3.5,American,13-02-2014,1392220800,TA position offer
1557,SUNY Buffalo,Aerospace,PhD,Fall 2014,Interview,,,,3.35,158.0,166.0,5.5,American,13-02-2014,1392220800,Distance MS and leaving the military to start a PhD. Interview offer at SUNY and correspondance with a professor at Syracuse.
1558,Penn State,Aerospace Eng,PhD,Fall 2014,Other,Other,,,,150.0,165.0,3.5,International,13-02-2014,1392220800,"Email from POI saying he ""strongly recommended"" me for admission. Asked about my commitment so he can nominate me for some fellowships, including a 3-years scholarship."
1559,Stanford University,Aero,PhD,Fall 2014,Rejected,,12-02-2014,1392134400,3.5,159.0,159.0,3.0,International,12-02-2014,1392134400,
1560,Stanford University,Aeronautics & Astronautics,PhD,Fall 2014,Rejected,,12-02-2014,1392134400,3.12,162.0,150.0,3.0,International,12-02-2014,1392134400,Emailed to check Website. Started with rejections... Dejected :(
1561,Stanford University,Aeronautical And Astronautical Engineering,PhD,Fall 2014,Rejected,,12-02-2014,1392134400,,,,,American,12-02-2014,1392134400,
1562,"University of Colorado, Boulder",Aerospace Engineering Sciences,PhD,Fall 2014,Other,Other,,,,,,,American,12-02-2014,1392134400,"I have had contact with POI and I also got the following email: ""Congratulations on your outstanding record of academic achievement! We are delighted that you are interested in joining the Aerospace Engineering Sciences (AES) graduate program at the University of Colorado. While your strong academic record meets our stringent requirements, before we accept PhD students we would first like our faculty to meet you, since we will only admit you to the PhD program if a faculty member indicates that they wish to work with you""."
1563,"University of Colorado, Boulder",Aerospace Engineering,PhD,Fall 2014,Interview,,,,3.5,159.0,159.0,3.0,International,12-02-2014,1392134400,"Invite to an open house. ""While your strong academic record meets our stringent requirements, before we accept PhD students we would first like our faculty to meet you, since we will only admit you to the PhD program if a faculty member indicates that they wish to work with you."" ""This visit does have the potential to ensure Ph.D. funding as opposed to non-funded M.S. admission."""
1564,University Of Minnesota - Twin Cities,Aerospace Engineering And Mechanics,PhD,Fall 2014,Accepted,,10-02-2014,1391961600,,169.0,167.0,4.5,International,12-02-2014,1392134400,No funding information.
1565,University Of Washington,Aeronautics And Astronautics,PhD,Fall 2014,Accepted,,11-02-2014,1392048000,3.86,154.0,170.0,4.0,American,12-02-2014,1392134400,Got an email from graduate office. No word on funding yet.
1566,University Of Washington,Aeronautics And Astronautics,PhD,Fall 2014,Accepted,,12-02-2014,1392134400,,,,,International,12-02-2014,1392134400,Funding decision will be later
1567,University Of Washington,Aeronautics And Astronautics,PhD,Fall 2014,Accepted,,12-02-2014,1392134400,3.65,162.0,162.0,4.5,International,12-02-2014,1392134400,"Funding decisions in March. Had numerous research experiences, second-author publication in top-10 journal."
1568,"University Of California, Los Angeles",Aerospace Engineering,PhD,Fall 2014,Accepted,,11-02-2014,1392048000,,,,,American,11-02-2014,1392048000,Finally!
1569,University Of Colorado At Boulder,Aerospace Engineering,PhD,Fall 2014,Interview,,,,3.9,,,,American,11-02-2014,1392048000,"Invite to an open house. ""While your strong academic record meets our stringent requirements, before we accept PhD students we would first like our faculty to meet you, since we will only admit you to the PhD program if a faculty member indicates that they wish to work with you."" ""This visit does have the potential to ensure Ph.D. funding as opposed to non-funded M.S. admission."""
1570,Cornell University,Aeronautical Engineering,PhD,Fall 2014,Accepted,,08-02-2014,1391788800,,,,,American,09-02-2014,1391875200,"Congratulations! It is with great pleasure that I offer you admission to the Ph.D. program in Aerospace Engineering at Cornell University beginning fall 2014. You will receive full funding for the duration of your program which is expected to be no more than five years. Funding for the 2014-2015 academic year is valued at over $62,000 including tuition of $29,500 ..."
1571,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2014,Accepted,,07-02-2014,1391702400,3.8,159.0,162.0,4.5,American,08-02-2014,1391788800,Full funding for entirety of program
1572,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2014,Accepted,,07-02-2014,1391702400,,,,,American,07-02-2014,1391702400,
1573,University Of Minnesota,Aerospace Engineering And Mechanics,PhD,Fall 2014,Accepted,,06-02-2014,1391616000,,,,,International,06-02-2014,1391616000,TAship
1574,USC,Aerospace And Mechanical Engineering,PhD,Fall 2014,Accepted,,04-02-2014,1391443200,3.06,160.0,165.0,5.5,American,05-02-2014,1391529600,Made good contact with two POI before I applied.  Excited!
1575,University Of Southern California (USC),Aerospace And Mechanical Engineering,PhD,Fall 2014,Accepted,,05-02-2014,1391529600,3.83,,,,American,05-02-2014,1391529600,"Just got an email from their AME department about acceptance and visit day on March 7th. No word on funding yet. No publications, 1 year of research experience. 2 internships in industry company."
1576,University Of Illinois At Urbana-Champaign,Aerospace Engineering,PhD,Fall 2014,Rejected,,03-02-2014,1391356800,,,,,American,03-02-2014,1391356800,
1577,UIUC,Aerospace Engineering,PhD,Fall 2014,Rejected,,03-02-2014,1391356800,,,,,International,03-02-2014,1391356800,generic email
1578,University Of Minnesota,Aerospace Engineering And Mechanics,PhD,Fall 2014,Accepted,,31-01-2014,1391097600,3.78,167.0,150.0,,International,31-01-2014,1391097600,TA
1579,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2014,Interview,,,,,,,,International,29-01-2014,1390924800,It has been a month. POI told me that I am in. But received no official letter yet.
1580,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2014,Accepted,,28-01-2014,1390838400,,,,,International,28-01-2014,1390838400,Funding for Entire PhD duration Specified in Admit Offer
1581,University Of Maryland,Aerospace Engineering,PhD,Fall 2014,Interview,,,,3.88,162.0,167.0,4.5,American,27-01-2014,1390752000,
1582,Arizona State University,Aerospace Engineering,PhD,Fall 2014,Accepted,,26-01-2014,1390665600,,,,,American,26-01-2014,1390665600,Couldn't read the admit letter so I don't know anything about funding yet
1583,Rensselaer Polytechnic Institute,Aerospace,PhD,Fall 2014,Accepted,,14-01-2014,1389628800,3.0,159.0,165.0,4.5,American,24-01-2014,1390492800,Funding pending
1584,University Of Washington,Aerospace Engineering,PhD,Fall 2014,Interview,,,,,,,,International,22-01-2014,1390320000,Interview on Skype
1585,The Ohio State University,Aerospace Engineering,PhD,Fall 2014,Accepted,,16-01-2014,1389801600,,,,,American,16-01-2014,1389801600,"To the guy who asked me for my stats. I have a 3.76, 320 combined score on gre with 4.5 aw. Had research ex pre rience, a pending publication and one conference. Had good letter of intent and 3 strong lor's. I did research for the chair of mae department at ny university and he wrote me a letter so that helped im sure."
1586,The Ohio State University,Aerospace Engineering,PhD,Fall 2014,Accepted,,15-01-2014,1389715200,,,,,American,15-01-2014,1389715200,"Got an acceptane email, and minutes later received a travel fellowship offer to visit for a new engineering graduate students open house in March. No funding decisions until end of February according to email. Hoping the travel fellowship is a sign though."
1587,Purdue,Aerospace Engineering,PhD,Fall 2014,Rejected,,15-01-2014,1389715200,,,,,American,15-01-2014,1389715200,Emailed to provide additional GPA details over the weekend. Rejected today.
1588,The Ohio State University,Aerospace Engineering,PhD,Fall 2014,Accepted,,14-01-2014,1389628800,3.72,,,,American,14-01-2014,1389628800,"Just saw on the website today that I was offered admission to both the masters and PhD programs. Have not received a call, email, or letter yet and no word on funding. Anyone else in the same boat and if not how did you hear about funding?"
1589,University Of Toronto,Aerospace Engineering,PhD,Fall 2013,Rejected,,07-06-2013,1370534400,3.4,,,,International,07-06-2013,1370534400,
1590,University Of Maryland,Aerospace Engineering,PhD,Fall 2013,Rejected,,01-06-2013,1370016000,,,,,International,01-06-2013,1370016000,
1591,West Virginia University,Aerospace Engineering,PhD,Fall 2013,Accepted,,22-05-2013,1369152000,,,,,International,22-05-2013,1369152000,Nothing about funding yet.
1592,UC Davis,Aerospace Engineering,PhD,Fall 2013,Accepted,,22-05-2013,1369152000,,,,,International,22-05-2013,1369152000,"Too late, already accepted another offer."
1593,UCLA,Aerospace Engineering,PhD,Fall 2013,Accepted,,07-05-2013,1367856000,,,,,International,17-05-2013,1368720000,
1594,Embry-Riddle Aeronautical University,Aerospace Engineering,PhD,Fall 2013,Rejected,,10-05-2013,1368115200,,,,,,17-05-2013,1368720000,
1595,Iowa State University,Aerospace Engineering,PhD,Fall 2013,Rejected,,06-05-2013,1367769600,3.7,147.0,164.0,4.0,International,07-05-2013,1367856000,Too late. They do not have any web site to check the status. The worst university ever. I do not know why they reject me?! May be it is because I am Iranian and I applied Aerospace Engineering department. All the aerospace departments rejected me!
1596,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2013,Accepted,,24-04-2013,1366732800,,,,,International,23-04-2013,1366646400,
1597,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2013,Rejected,,23-04-2013,1366646400,3.6,160.0,166.0,3.5,American,23-04-2013,1366646400,"""I regret to inform you that your request for admission to our graduate program has been declined due to our limited financial resources.  We have limited funds for assistantships and are, therefore, unable to grant you financial aid."""
1598,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2013,Rejected,,19-04-2013,1366300800,3.89,480.0,790.0,3.5,International,22-04-2013,1366560000,
1599,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2013,Accepted,,16-04-2013,1366041600,3.5,160.0,168.0,3.5,International,17-04-2013,1366128000,"Patience well paid. The trick is to follow up with Faculty who showed interest in you. Don't give up unless you get a plain negative. Finally, I am happy. :) Good luck to others. Saying no to funded offers from RPI and Texas A&M (Both in Mechanical Engg.) Hope, some deserving guy gets it."
1600,University Of Cincinnati,Aerospace Engineering,PhD,Fall 2013,Rejected,,13-04-2013,1365782400,3.7,147.0,164.0,4.0,International,16-04-2013,1366041600,I can not understand why they reject me when I got admission from Virginia Tech and Texas A&M universities!
1601,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2013,Accepted,,10-04-2013,1365523200,3.88,164.0,163.0,4.5,International,12-04-2013,1365696000,Offered teaching assistantship. Guide is someone other than the three I mentioned in my essay.
1602,SUNY Buffalo,Aerospace Engineering,PhD,Fall 2013,Accepted,,27-03-2013,1364313600,,,,,,11-04-2013,1365609600,Tuition waived+TA
1603,Auburn U,Aerospace Engineering,PhD,Fall 2013,Accepted,,19-03-2013,1363622400,3.6,147.0,170.0,3.0,International,10-04-2013,1365523200,No funding right now. Ideal program. Please refuse your offer if you get better ones! Thanks!
1604,"University Of California, San Diego",Aerospace Engineering,PhD,Fall 2013,Rejected,,08-04-2013,1365350400,,,,,American,09-04-2013,1365436800,They took too long to say no.
1605,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2013,Rejected,,03-04-2013,1364918400,3.5,146.0,156.0,3.0,American,03-04-2013,1364918400,"internship experience, undergrad in physics"
1606,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2013,Other,Other,,,,,,,International,03-04-2013,1364918400,"Received an email about no positions available in the PhD program, but accepted into the Master of Science in Engineering program."
1607,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2013,Other,Other,,,3.9,155.0,163.0,4.0,International,03-04-2013,1364918400,I got a letter stating that funding is unavailable for Ph.D program and if I would like to go for MSE
1608,Virginia Tech,Aerospace Engineering,PhD,Fall 2013,Rejected,,02-04-2013,1364832000,3.5,146.0,156.0,3.0,American,02-04-2013,1364832000,"Previous internship, undergrad in physics"
1609,University Of Colorado At Boulder,Aerospace Engineering Sciences,PhD,Fall 2013,Accepted,,02-04-2013,1364832000,2.91,162.0,160.0,4.0,American,02-04-2013,1364832000,Several publications and years of research experience compensated for a poor GPA
1610,University Of Illinois At Urbana-Champaign,Aerospace Engineering,PhD,Fall 2013,Rejected,,01-04-2013,1364745600,3.57,147.0,163.0,3.0,International,02-04-2013,1364832000,"top student of our department with MSc GPA: 3.8, 3 ISI papers and 5 conference papers, also best IEEE MSc thesis award of our country, I think the problem is with my low iBT and GRE"
1611,Virginia Tech,Aerospace Engineering,PhD,Fall 2013,Rejected,,01-04-2013,1364745600,,,,,International,01-04-2013,1364745600,So sad but normal result.
1612,Washington University in St. Louis (WashU/WUSTL),Aerospace Engineering,PhD,Fall 2013,Accepted,,07-02-2013,1360166400,,690.0,800.0,,International,31-03-2013,1364659200,Stipend of 27500
1613,Virginia Tech,Aerospace Engineering,PhD,Fall 2013,Accepted,,21-03-2013,1363795200,3.5,550.0,800.0,3.5,International,29-03-2013,1364486400,Declined my offer. Will be heading to the Aerospace Department at CU Boulder for Multi-physics optimization.
1614,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2013,Other,Other,,,,,,,Other,21-03-2013,1363795200,"To the writer of the below post:
I got an email from UMich saying that they are interested in my application but have not been able to secure funding yet. They said they would let me know when they do. I take this as a Waitlist. fingers crossed !!"
1615,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2013,Other,Other,,,,,,,International,21-03-2013,1363795200,Emailed Kelley and I was told that they still haven't made a decision on many applications
1616,Georgia Institute Of Technology (Gatech),Aerospace Engineering,PhD,Fall 2013,Accepted,,19-03-2013,1363622400,,,,,International,21-03-2013,1363795200,
1617,Stanford University,Aero Astro,PhD,Fall 2013,Rejected,,20-03-2013,1363708800,4.0,166.0,170.0,3.5,International,20-03-2013,1363708800,"After 2 interviews with 2 professors, looks like they didn't like me...their loss"
1618,Stanford University,Aero Astro,PhD,Fall 2013,Rejected,,20-03-2013,1363708800,3.99,149.0,162.0,3.5,International,20-03-2013,1363708800,rejection mail attached
1619,Georgia Institute Of Technology (Georgia Tech),Aerospace Engineering,PhD,Fall 2013,Accepted,,22-02-2013,1361462400,4.0,152.0,166.0,4.0,American,18-03-2013,1363536000,With RA position in the ASDL!
1620,Iowa State University,Aerospace Engineering,PhD,Fall 2013,Accepted,,12-03-2013,1363017600,4.0,152.0,166.0,4.0,American,18-03-2013,1363536000,With TA! Full tuition and fee waver. Offered to pay for my wife and I to visit the campus in the upcoming weeks.
